Overall rating,Potential,Growth,Age,Age group,Team,Position rank,Position,IMC,Foot,Value,Wage,Goalkeeping,Total stats,Body type,Acceleration type,Classement 23/24,Classement 22/23,Classement 21/22,Classement moyen,Palmares 
0.7567567567567566,0.6999999999999997,0.08,0.3913043478260869,0.5,0.6842105263157895,0.3333333333333333,0.9285714285714286,0.45192307692307687,1.0,0.34967483741870936,0.22273781902552203,0.012499999999999997,0.9,0.4444444444444444,0.0,0.30434782608695654,0.039999999999999994,0.12195121951219515,0.12510045539780337,1.0
0.6756756756756754,0.7666666666666666,0.28,0.30434782608695654,0.5,0.21052631578947367,1.0,0.2857142857142857,0.36538461538461564,0.0,0.34967483741870936,0.15777262180974477,0.03749999999999999,0.88,0.2222222222222222,0.0,0.4347826086956522,0.09999999999999999,0.1951219512195122,0.20537547996249664,0.0
0.7837837837837838,0.6666666666666665,0.0,0.6086956521739131,0.5,0.631578947368421,1.0,0.2857142857142857,0.7211538461538465,1.0,0.34467233616808407,0.35034802784222735,0.0,0.86,0.4444444444444444,0.25,0.0,0.0,0.0,0.0,0.5
0.7027027027027026,0.7666666666666666,0.24,0.26086956521739135,0.0,0.631578947368421,1.0,0.0,0.7403846153846156,1.0,0.3396698349174587,0.24593967517401388,0.03749999999999999,0.68,0.4444444444444444,0.75,0.0,0.0,0.0,0.0,0.5
0.8108108108108105,0.7333333333333334,0.04,0.5217391304347827,0.5,0.6842105263157895,0.6666666666666666,0.35714285714285715,0.7500000000000002,1.0,0.33466733366683343,0.18793503480278423,0.9375000000000001,0.4,0.8888888888888888,0.5,0.30434782608695654,0.039999999999999994,0.12195121951219515,0.12510045539780337,1.0
0.7297297297297298,0.6999999999999997,0.12,0.4347826086956521,0.5,0.3157894736842105,1.0,0.0,0.29807692307692313,1.0,0.33466733366683343,0.19953596287703013,0.05,0.82,0.1111111111111111,0.25,0.3913043478260869,0.2,0.2682926829268293,0.2678810608090008,0.0
0.8378378378378377,0.7333333333333334,0.0,0.7391304347826086,1.0,0.631578947368421,1.0,0.2857142857142857,0.6442307692307694,1.0,0.3296648324162081,0.4315545243619489,0.03749999999999999,0.92,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.5
0.6756756756756754,0.7666666666666666,0.28,0.26086956521739135,0.0,0.3684210526315789,0.3333333333333333,0.07142857142857142,0.14423076923076938,0.0,0.3296648324162081,0.09744779582366589,0.03749999999999999,0.58,0.5555555555555556,0.5,0.6086956521739131,0.32,0.36585365853658536,0.4018215912135012,0.45
0.7567567567567566,0.6333333333333333,0.0,0.4782608695652173,0.5,0.9473684210526315,0.0,0.7857142857142857,0.47115384615384603,0.0,0.3246623311655828,0.23433874709976793,0.05,0.8000000000000002,0.4444444444444444,0.25,0.34782608695652173,0.26,0.14634146341463417,0.24109295472810074,0.0
0.7567567567567566,0.6333333333333333,0.0,0.4782608695652173,0.5,0.7368421052631579,1.0,0.2857142857142857,0.5192307692307694,1.0,0.3196598299149575,0.2691415313225058,0.05,0.92,0.8888888888888888,0.5,0.26086956521739135,0.06,0.24390243902439027,0.1695687114920975,0.2
0.7297297297297298,0.6999999999999997,0.12,0.30434782608695654,0.5,0.3157894736842105,0.3333333333333333,0.07142857142857142,0.653846153846154,1.0,0.31465732866433216,0.16009280742459397,0.03749999999999999,0.7200000000000001,0.4444444444444444,0.5,0.3913043478260869,0.2,0.2682926829268293,0.2678810608090008,0.0
