Source,Target,Weight
Industrial sociology,Deskilling,0.3333333333333333
Industrial sociology,W.E.B. Du Bois,0.3333333333333333
Industrial sociology,Social psychology (sociology),0.3333333333333333
On-the-job training,Human interaction,0.25
On-the-job training,Manager,0.25
On-the-job training,Social cognitive theory,0.25
On-the-job training,Mentor,0.25
Organizational commitment,Sexual harassment,0.01818181818181818
Organizational commitment,Media psychology,0.01818181818181818
Organizational commitment,Workplace bullying,0.01818181818181818
Organizational commitment,List of countries by unemployment rate,0.01818181818181818
Organizational commitment,Gender pay gap,0.01818181818181818
Organizational commitment,Humanistic psychology,0.01818181818181818
Organizational commitment,Termination of employment,0.01818181818181818
Organizational commitment,Performance-related pay,0.01818181818181818
Organizational commitment,Cooperative,0.01818181818181818
Organizational commitment,Sunday scaries,0.01818181818181818
Organizational commitment,Supervisor,0.01818181818181818
Organizational commitment,Personality–job fit theory,0.01818181818181818
Organizational commitment,Organizational effectiveness,0.01818181818181818
Organizational commitment,Sport psychology,0.01818181818181818
Organizational commitment,Wage,0.01818181818181818
Organizational commitment,Community psychology,0.01818181818181818
Organizational commitment,Organization workshop,0.01818181818181818
Organizational commitment,Presenteeism,0.01818181818181818
Organizational commitment,Permanent employment,0.01818181818181818
Organizational commitment,High commitment management,0.01818181818181818
Organizational commitment,Work accident,0.01818181818181818
Organizational commitment,Organizational ethics,0.01818181818181818
Organizational commitment,Schedule (workplace),0.01818181818181818
Organizational commitment,Organizational theory,0.01818181818181818
Organizational commitment,Cellular organizational structure,0.01818181818181818
Organizational commitment,Profession,0.01818181818181818
Organizational commitment,Organizational engineering,0.01818181818181818
Organizational commitment,Organizational performance,0.01818181818181818
Organizational commitment,Organizational justice,0.01818181818181818
Organizational commitment,Positive psychology,0.01818181818181818
Organizational commitment,Self-report inventory,0.01818181818181818
Organizational commitment,Person–environment fit,0.01818181818181818
Organizational commitment,Contingent work,0.01818181818181818
Organizational commitment,Organization development,0.01818181818181818
Organizational commitment,Outline of organizational theory,0.01818181818181818
Organizational commitment,Workplace harassment,0.01818181818181818
Organizational commitment,Remote work,0.01818181818181818
Organizational commitment,Executive search,0.01818181818181818
Organizational commitment,Comparative psychology,0.01818181818181818
Organizational commitment,Abnormal psychology,0.01818181818181818
Organizational commitment,Organizational diagnostics,0.01818181818181818
Organizational commitment,Person-environment fit,0.01818181818181818
Organizational commitment,Industrial and organizational psychology,0.01818181818181818
Organizational commitment,Job satisfaction,0.01818181818181818
Organizational commitment,Realistic job preview,0.01818181818181818
Organizational commitment,Shift work,0.01818181818181818
Organizational commitment,Temporary work,0.01818181818181818
Organizational commitment,Exit interview,0.01818181818181818
Organizational commitment,Mentorship,0.01818181818181818
Organizational commitment,Employee benefits,0.01818181818181818
Organizational commitment,Pink slip (employment),0.01818181818181818
Organizational commitment,Psychologist,0.01818181818181818
Organizational commitment,Retirement,0.01818181818181818
Organizational commitment,Sick leave,0.01818181818181818
Organizational commitment,Epilepsy and employment,0.01818181818181818
Workplace impact of artificial intelligence,Workwear,0.25
Workplace impact of artificial intelligence,Deskilling,0.25
Workplace impact of artificial intelligence,Technical standard,0.25
Workplace impact of artificial intelligence,Decision support system,0.25
Sexual harassment,Workplace bullying,0.02857142857142857
Sexual harassment,List of countries by unemployment rate,0.02857142857142857
Sexual harassment,Power distance,0.02857142857142857
Sexual harassment,Gender pay gap,0.02857142857142857
Sexual harassment,Termination of employment,0.02857142857142857
Sexual harassment,Taste-based discrimination,0.02857142857142857
Sexual harassment,Performance-related pay,0.02857142857142857
Sexual harassment,Cooperative,0.02857142857142857
Sexual harassment,Sunday scaries,0.02857142857142857
Sexual harassment,Supervisor,0.02857142857142857
Sexual harassment,Wage,0.02857142857142857
Sexual harassment,Permanent employment,0.02857142857142857
Sexual harassment,Work accident,0.02857142857142857
Sexual harassment,Executive Order 13087,0.02857142857142857
Sexual harassment,Sex workers' rights,0.02857142857142857
Sexual harassment,Person–environment fit,0.02857142857142857
Sexual harassment,Contingent work,0.02857142857142857
Sexual harassment,Workplace harassment,0.02857142857142857
Sexual harassment,Remote work,0.02857142857142857
Sexual harassment,Social exclusion,0.02857142857142857
Sexual harassment,Executive search,0.02857142857142857
Sexual harassment,White privilege,0.02857142857142857
Sexual harassment,Job satisfaction,0.02857142857142857
Sexual harassment,Shift work,0.02857142857142857
Sexual harassment,Temporary work,0.02857142857142857
Sexual harassment,Exit interview,0.02857142857142857
Sexual harassment,Mentorship,0.02857142857142857
Sexual harassment,Sex discrimination,0.02857142857142857
Sexual harassment,Employee benefits,0.02857142857142857
Sexual harassment,Pink slip (employment),0.02857142857142857
Sexual harassment,Retirement,0.02857142857142857
Sexual harassment,"The Sexual Harassment of Women at Workplace (Prevention, Prohibition and Redressal) Act, 2013",0.02857142857142857
Sexual harassment,Social privilege,0.02857142857142857
Sexual harassment,Sick leave,0.02857142857142857
Sexual harassment,Epilepsy and employment,0.02857142857142857
Caste system in India,Castes in India,0.16666666666666666
Caste system in India,Ethnic relations in India,0.16666666666666666
Caste system in India,Positive discrimination,0.16666666666666666
Caste system in India,Ranked society,0.16666666666666666
Caste system in India,Geneticist,0.16666666666666666
Caste system in India,Ethnographic,0.16666666666666666
Work motivation,Fringe benefits,0.3333333333333333
Work motivation,Work design,0.3333333333333333
Work motivation,SMART criteria,0.3333333333333333
Media psychology,Public relations,0.2
Media psychology,Internet addiction disorder,0.2
Media psychology,Human-interest story,0.2
Media psychology,Entertainment,0.2
Media psychology,Social media,0.2
Dead-end job,Organizational commitment,0.02127659574468085
Dead-end job,Sexual harassment,0.02127659574468085
Dead-end job,Corporate ladder,0.02127659574468085
Dead-end job,Workplace bullying,0.02127659574468085
Dead-end job,List of countries by unemployment rate,0.02127659574468085
Dead-end job,Gender pay gap,0.02127659574468085
Dead-end job,Job (role),0.02127659574468085
Dead-end job,Termination of employment,0.02127659574468085
Dead-end job,Performance-related pay,0.02127659574468085
Dead-end job,Cooperative,0.02127659574468085
Dead-end job,On-call,0.02127659574468085
Dead-end job,Sunday scaries,0.02127659574468085
Dead-end job,Occupational safety and health,0.02127659574468085
Dead-end job,Supervisor,0.02127659574468085
Dead-end job,Layoff,0.02127659574468085
Dead-end job,Personality–job fit theory,0.02127659574468085
Dead-end job,Internal Auditor,0.02127659574468085
Dead-end job,Internship,0.02127659574468085
Dead-end job,Wage,0.02127659574468085
Dead-end job,Presenteeism,0.02127659574468085
Dead-end job,Permanent employment,0.02127659574468085
Dead-end job,Work accident,0.02127659574468085
Dead-end job,Schedule (workplace),0.02127659574468085
Dead-end job,Profession,0.02127659574468085
Dead-end job,Person–environment fit,0.02127659574468085
Dead-end job,Contingent work,0.02127659574468085
Dead-end job,Cleaner,0.02127659574468085
Dead-end job,Workplace harassment,0.02127659574468085
Dead-end job,Grey-collar,0.02127659574468085
Dead-end job,Remote work,0.02127659574468085
Dead-end job,Minimum wage,0.02127659574468085
Dead-end job,Employment counsellor,0.02127659574468085
Dead-end job,Executive search,0.02127659574468085
Dead-end job,Job satisfaction,0.02127659574468085
Dead-end job,Realistic job preview,0.02127659574468085
Dead-end job,Shift work,0.02127659574468085
Dead-end job,Temporary work,0.02127659574468085
Dead-end job,Temporary employment,0.02127659574468085
Dead-end job,Exit interview,0.02127659574468085
Dead-end job,Discouraged worker,0.02127659574468085
Dead-end job,Mentorship,0.02127659574468085
Dead-end job,Employee benefits,0.02127659574468085
Dead-end job,Pink slip (employment),0.02127659574468085
Dead-end job,Equal opportunity,0.02127659574468085
Dead-end job,Retirement,0.02127659574468085
Dead-end job,Sick leave,0.02127659574468085
Dead-end job,Epilepsy and employment,0.02127659574468085
Emotions in the workplace,Sexual harassment,0.041666666666666664
Emotions in the workplace,Organizational culture,0.041666666666666664
Emotions in the workplace,Turnover (employment),0.041666666666666664
Emotions in the workplace,Interpersonal relationship,0.041666666666666664
Emotions in the workplace,Supervisor,0.041666666666666664
Emotions in the workplace,Generations in the workforce,0.041666666666666664
Emotions in the workplace,Workplace politics,0.041666666666666664
Emotions in the workplace,Probation (workplace),0.041666666666666664
Emotions in the workplace,Job turnover,0.041666666666666664
Emotions in the workplace,Employee engagement,0.041666666666666664
Emotions in the workplace,Organizational conflict,0.041666666666666664
Emotions in the workplace,American Management Association,0.041666666666666664
Emotions in the workplace,Positive psychology in the workplace,0.041666666666666664
Emotions in the workplace,Happiness at work,0.041666666666666664
Emotions in the workplace,Workplace health promotion,0.041666666666666664
Emotions in the workplace,Employee assistance program,0.041666666666666664
Emotions in the workplace,Job,0.041666666666666664
Emotions in the workplace,Virtual workplace,0.041666666666666664
Emotions in the workplace,Trade union,0.041666666666666664
Emotions in the workplace,Office,0.041666666666666664
Emotions in the workplace,Stressor,0.041666666666666664
Emotions in the workplace,Social context,0.041666666666666664
Emotions in the workplace,Emotional intelligence,0.041666666666666664
Emotions in the workplace,Employee recognition,0.041666666666666664
Workers' self-management,Co-operatives,0.07692307692307693
Workers' self-management,International Co-operative Alliance,0.07692307692307693
Workers' self-management,Recovered factory,0.07692307692307693
Workers' self-management,Works council,0.07692307692307693
Workers' self-management,Mondragón Corporation,0.07692307692307693
Workers' self-management,Mondragon Cooperative Corporation,0.07692307692307693
Workers' self-management,W. E. B. Du Bois,0.07692307692307693
Workers' self-management,Open allocation,0.07692307692307693
Workers' self-management,Employee ownership,0.07692307692307693
Workers' self-management,Social movement,0.07692307692307693
Workers' self-management,Voluntary association,0.07692307692307693
Workers' self-management,Social enterprise,0.07692307692307693
Workers' self-management,Statement on the Co-operative Identity,0.07692307692307693
Social entrepreneurship,Community development,0.1
Social entrepreneurship,Virtual management,0.1
Social entrepreneurship,Microfinance,0.1
Social entrepreneurship,Public health nurse,0.1
Social entrepreneurship,Microfranchising,0.1
Social entrepreneurship,Staff management,0.1
Social entrepreneurship,Social worker,0.1
Social entrepreneurship,Social enterprise,0.1
Social entrepreneurship,Systems management,0.1
Social entrepreneurship,Mentor,0.1
Cross-cultural leadership,Power distance,0.25
Cross-cultural leadership,Management,0.25
Cross-cultural leadership,Hofstede,0.25
Cross-cultural leadership,Uncertainty avoidance,0.25
Manual labour,Offshoring,0.5
Manual labour,Ethnic group,0.5
Merger and acquisition,Cash flow statement,0.16666666666666666
Merger and acquisition,Social accounting,0.16666666666666666
Merger and acquisition,Internal audit,0.16666666666666666
Merger and acquisition,Proxy fight,0.16666666666666666
Merger and acquisition,Management due diligence,0.16666666666666666
Merger and acquisition,Corporate advisory,0.16666666666666666
Participative management,Eco-tourism,0.5
Participative management,Management styles,0.5
Business relations,Brand loyalty,0.3333333333333333
Business relations,Customer loyalty,0.3333333333333333
Business relations,McKinsey Global Institute,0.3333333333333333
Sociotechnical system,Job design,0.25
Sociotechnical system,Social epistemology,0.25
Sociotechnical system,Job rotation,0.25
Sociotechnical system,Work design,0.25
Developmental coordination disorder,Speech error,1.0
Organizational culture,Organizational commitment,0.022727272727272728
Organizational culture,Cross-cultural leadership,0.022727272727272728
Organizational culture,Mergers and acquisitions,0.022727272727272728
Organizational culture,Turnover (employment),0.022727272727272728
Organizational culture,Matrix management,0.022727272727272728
Organizational culture,Change management,0.022727272727272728
Organizational culture,Cooperative,0.022727272727272728
Organizational culture,Talent management,0.022727272727272728
Organizational culture,Diversity ideologies,0.022727272727272728
Organizational culture,Geert Hofstede,0.022727272727272728
Organizational culture,Occupational safety and health,0.022727272727272728
Organizational culture,Employee performance,0.022727272727272728
Organizational culture,Organizational effectiveness,0.022727272727272728
Organizational culture,Cross-cultural capital,0.022727272727272728
Organizational culture,International business,0.022727272727272728
Organizational culture,Human resource management,0.022727272727272728
Organizational culture,Presenteeism,0.022727272727272728
Organizational culture,Organizational ethics,0.022727272727272728
Organizational culture,Organizational theory,0.022727272727272728
Organizational culture,Management style,0.022727272727272728
Organizational culture,Business process,0.022727272727272728
Organizational culture,Relational mobility,0.022727272727272728
Organizational culture,Safety culture,0.022727272727272728
Organizational culture,Organizational performance,0.022727272727272728
Organizational culture,Performance management,0.022727272727272728
Organizational culture,Organizational justice,0.022727272727272728
Organizational culture,Outline of organizational theory,0.022727272727272728
Organizational culture,Asset management,0.022727272727272728
Organizational culture,Daniel R. Denison,0.022727272727272728
Organizational culture,Organizational diagnostics,0.022727272727272728
Organizational culture,Company,0.022727272727272728
Organizational culture,Realistic job preview,0.022727272727272728
Organizational culture,Business culture,0.022727272727272728
Organizational culture,Precarious work,0.022727272727272728
Organizational culture,Cross cultural sensitivity,0.022727272727272728
Organizational culture,Cross-cultural,0.022727272727272728
Organizational culture,Organization theory,0.022727272727272728
Organizational culture,Cultural unitarism,0.022727272727272728
Organizational culture,Chief human resources officer,0.022727272727272728
Organizational culture,Dominant culture,0.022727272727272728
Organizational culture,Uncertainty avoidance,0.022727272727272728
Organizational culture,Managers,0.022727272727272728
Organizational culture,Sole proprietorship,0.022727272727272728
Organizational culture,Legal culture,0.022727272727272728
Mergers and acquisitions,Cash flow statement,0.14285714285714285
Mergers and acquisitions,Social accounting,0.14285714285714285
Mergers and acquisitions,Internal audit,0.14285714285714285
Mergers and acquisitions,Proxy fight,0.14285714285714285
Mergers and acquisitions,Management due diligence,0.14285714285714285
Mergers and acquisitions,Employee benefits,0.14285714285714285
Mergers and acquisitions,Corporate advisory,0.14285714285714285
Organizational development,Organizational identity,0.25
Organizational development,Enterprise performance management,0.25
Organizational development,Leadership style,0.25
Organizational development,Team,0.25
Participatory modeling,Public participation GIS,1.0
Turnover (employment),Organizational commitment,0.03225806451612903
Turnover (employment),Sexual harassment,0.03225806451612903
Turnover (employment),Dead-end job,0.03225806451612903
Turnover (employment),Adaptive performance,0.03225806451612903
Turnover (employment),Cooperative,0.03225806451612903
Turnover (employment),On-call,0.03225806451612903
Turnover (employment),Sunday scaries,0.03225806451612903
Turnover (employment),Occupational safety and health,0.03225806451612903
Turnover (employment),Supervisor,0.03225806451612903
Turnover (employment),Layoff,0.03225806451612903
Turnover (employment),Personality–job fit theory,0.03225806451612903
Turnover (employment),Workplace politics,0.03225806451612903
Turnover (employment),Great Resignation,0.03225806451612903
Turnover (employment),Internship,0.03225806451612903
Turnover (employment),Wage,0.03225806451612903
Turnover (employment),Presenteeism,0.03225806451612903
Turnover (employment),Schedule (workplace),0.03225806451612903
Turnover (employment),Career counseling,0.03225806451612903
Turnover (employment),Profession,0.03225806451612903
Turnover (employment),Organizational justice,0.03225806451612903
Turnover (employment),Workplace health promotion,0.03225806451612903
Turnover (employment),Grey-collar,0.03225806451612903
Turnover (employment),Minimum wage,0.03225806451612903
Turnover (employment),Employment counsellor,0.03225806451612903
Turnover (employment),Realistic job preview,0.03225806451612903
Turnover (employment),Shift work,0.03225806451612903
Turnover (employment),Temporary work,0.03225806451612903
Turnover (employment),Discouraged worker,0.03225806451612903
Turnover (employment),Virtual workplace,0.03225806451612903
Turnover (employment),Employee retention,0.03225806451612903
Turnover (employment),Equal opportunity,0.03225806451612903
Pen-down strike,Grievance (labour),0.2
Pen-down strike,Social movement unionism,0.2
Pen-down strike,Union organizer,0.2
Pen-down strike,Company union,0.2
Pen-down strike,Social support,0.2
Workplace bullying,Workplace impact of artificial intelligence,0.07142857142857142
Workplace bullying,Interpersonal relationships,0.07142857142857142
Workplace bullying,Industrial/organizational psychology,0.07142857142857142
Workplace bullying,Workwear,0.07142857142857142
Workplace bullying,Sarah J. Tracy,0.07142857142857142
Workplace bullying,Manfred F.R. Kets de Vries,0.07142857142857142
Workplace bullying,Employee assistance programs,0.07142857142857142
Workplace bullying,Workplace harassment,0.07142857142857142
Workplace bullying,Just culture,0.07142857142857142
Workplace bullying,Social exclusion,0.07142857142857142
Workplace bullying,Mushroom management,0.07142857142857142
Workplace bullying,Corporation,0.07142857142857142
Workplace bullying,Industrial and organizational psychology,0.07142857142857142
Workplace bullying,Quality of working life,0.07142857142857142
Economy,Social economy,0.3333333333333333
Economy,Universal access to education,0.3333333333333333
Economy,Business economics,0.3333333333333333
Social Movement Unionism,Human migration,0.5
Social Movement Unionism,Union organizer,0.5
Chief sustainability officer,External stakeholders,1.0
Lockout (industry),Pen-down strike,0.125
Lockout (industry),Social movement unionism,0.125
Lockout (industry),Decent work,0.125
Lockout (industry),Recovered factory,0.125
Lockout (industry),US labor law,0.125
Lockout (industry),Union busting,0.125
Lockout (industry),Neurodiversity and labor rights,0.125
Lockout (industry),Sick leave,0.125
Third Way,Pluralism (political theory),0.16666666666666666
Third Way,Social democracy in the United States,0.16666666666666666
Third Way,Tripartism,0.16666666666666666
Third Way,W. E. B. Du Bois,0.16666666666666666
Third Way,Populism,0.16666666666666666
Third Way,Liberal corporatism,0.16666666666666666
Social economy,Hybrid organization,0.3333333333333333
Social economy,Social enterprise,0.3333333333333333
Social economy,Paritarian institution,0.3333333333333333
List of countries by unemployment rate,List of sovereign states by unemployment rate,0.07142857142857142
List of countries by unemployment rate,Workplace bullying,0.07142857142857142
List of countries by unemployment rate,Termination of employment,0.07142857142857142
List of countries by unemployment rate,Performance-related pay,0.07142857142857142
List of countries by unemployment rate,Economy of the State of Palestine,0.07142857142857142
List of countries by unemployment rate,Permanent employment,0.07142857142857142
List of countries by unemployment rate,Work accident,0.07142857142857142
List of countries by unemployment rate,Person–environment fit,0.07142857142857142
List of countries by unemployment rate,Workplace harassment,0.07142857142857142
List of countries by unemployment rate,Remote work,0.07142857142857142
List of countries by unemployment rate,Mentorship,0.07142857142857142
List of countries by unemployment rate,Pink slip (employment),0.07142857142857142
List of countries by unemployment rate,Retirement,0.07142857142857142
List of countries by unemployment rate,Sick leave,0.07142857142857142
Power distance,Social exclusion,0.25
Power distance,White privilege,0.25
Power distance,Hofstede's cultural dimensions theory,0.25
Power distance,Social privilege,0.25
Workplace conflict,Organizational commitment,0.047619047619047616
Workplace conflict,Mergers and acquisitions,0.047619047619047616
Workplace conflict,Change management,0.047619047619047616
Workplace conflict,Cooperative,0.047619047619047616
Workplace conflict,Talent management,0.047619047619047616
Workplace conflict,Management,0.047619047619047616
Workplace conflict,Organizational effectiveness,0.047619047619047616
Workplace conflict,International business,0.047619047619047616
Workplace conflict,Human resource management,0.047619047619047616
Workplace conflict,Organizational ethics,0.047619047619047616
Workplace conflict,Organizational theory,0.047619047619047616
Workplace conflict,Business process,0.047619047619047616
Workplace conflict,Organizational performance,0.047619047619047616
Workplace conflict,Performance management,0.047619047619047616
Workplace conflict,Organizational justice,0.047619047619047616
Workplace conflict,Outline of organizational theory,0.047619047619047616
Workplace conflict,Asset management,0.047619047619047616
Workplace conflict,Organizational diagnostics,0.047619047619047616
Workplace conflict,Company,0.047619047619047616
Workplace conflict,Chief human resources officer,0.047619047619047616
Workplace conflict,Sole proprietorship,0.047619047619047616
Distributive justice,Liberal democracy,1.0
Leadership style,Servant leadership,1.0
Employee value proposition,Relocation services,0.5
Employee value proposition,Workforce planning,0.5
Featherbedding,Pen-down strike,0.08333333333333333
Featherbedding,Grievance (labour),0.08333333333333333
Featherbedding,Social movement unionism,0.08333333333333333
Featherbedding,Decent work,0.08333333333333333
Featherbedding,Members-only unionism,0.08333333333333333
Featherbedding,Union organizer,0.08333333333333333
Featherbedding,Union busting,0.08333333333333333
Featherbedding,Labor spying in the United States,0.08333333333333333
Featherbedding,Company union,0.08333333333333333
Featherbedding,Contingent work,0.08333333333333333
Featherbedding,Industrial action,0.08333333333333333
Featherbedding,Social support,0.08333333333333333
Absenteeism,Emotions in the workplace,0.05263157894736842
Absenteeism,Organizational culture,0.05263157894736842
Absenteeism,Turnover (employment),0.05263157894736842
Absenteeism,Workplace conflict,0.05263157894736842
Absenteeism,Generations in the workforce,0.05263157894736842
Absenteeism,Workplace politics,0.05263157894736842
Absenteeism,Probation (workplace),0.05263157894736842
Absenteeism,Employee engagement,0.05263157894736842
Absenteeism,Organizational conflict,0.05263157894736842
Absenteeism,Positive psychology in the workplace,0.05263157894736842
Absenteeism,Happiness at work,0.05263157894736842
Absenteeism,Workplace health promotion,0.05263157894736842
Absenteeism,Employee assistance program,0.05263157894736842
Absenteeism,Job,0.05263157894736842
Absenteeism,Virtual workplace,0.05263157894736842
Absenteeism,Trade union,0.05263157894736842
Absenteeism,Office,0.05263157894736842
Absenteeism,Employee assistantship program,0.05263157894736842
Absenteeism,Employee recognition,0.05263157894736842
Gender pay gap,Workplace bullying,0.038461538461538464
Gender pay gap,State Services Commission,0.038461538461538464
Gender pay gap,Feminization of poverty,0.038461538461538464
Gender pay gap,List of countries by unemployment rate,0.038461538461538464
Gender pay gap,Power distance,0.038461538461538464
Gender pay gap,Gender inequality,0.038461538461538464
Gender pay gap,Termination of employment,0.038461538461538464
Gender pay gap,Performance-related pay,0.038461538461538464
Gender pay gap,Gender bias,0.038461538461538464
Gender pay gap,Women empowerment,0.038461538461538464
Gender pay gap,Permanent employment,0.038461538461538464
Gender pay gap,Work accident,0.038461538461538464
Gender pay gap,Person–environment fit,0.038461538461538464
Gender pay gap,Workplace harassment,0.038461538461538464
Gender pay gap,Remote work,0.038461538461538464
Gender pay gap,Social exclusion,0.038461538461538464
Gender pay gap,Gender and development,0.038461538461538464
Gender pay gap,White privilege,0.038461538461538464
Gender pay gap,Job satisfaction,0.038461538461538464
Gender pay gap,Statistics,0.038461538461538464
Gender pay gap,Mentorship,0.038461538461538464
Gender pay gap,Educational inequality,0.038461538461538464
Gender pay gap,Pink slip (employment),0.038461538461538464
Gender pay gap,Retirement,0.038461538461538464
Gender pay gap,Social privilege,0.038461538461538464
Gender pay gap,Sick leave,0.038461538461538464
Community unionism,Workers' self-management,0.047619047619047616
Community unionism,Pen-down strike,0.047619047619047616
Community unionism,Social Movement Unionism,0.047619047619047616
Community unionism,Featherbedding,0.047619047619047616
Community unionism,Grievance (labour),0.047619047619047616
Community unionism,Social movement unionism,0.047619047619047616
Community unionism,Decent work,0.047619047619047616
Community unionism,Members-only unionism,0.047619047619047616
Community unionism,Union organizer,0.047619047619047616
Community unionism,Labour unions,0.047619047619047616
Community unionism,Outsourcing,0.047619047619047616
Community unionism,Union busting,0.047619047619047616
Community unionism,Labor spying in the United States,0.047619047619047616
Community unionism,Company union,0.047619047619047616
Community unionism,Contingent work,0.047619047619047616
Community unionism,Industrial action,0.047619047619047616
Community unionism,Social movement,0.047619047619047616
Community unionism,Social movements,0.047619047619047616
Community unionism,Voluntary association,0.047619047619047616
Community unionism,Social support,0.047619047619047616
Community unionism,Ethnic group,0.047619047619047616
Humanistic psychology,Media psychology,0.125
Humanistic psychology,Sport psychology,0.125
Humanistic psychology,Social work,0.125
Humanistic psychology,Social environment,0.125
Humanistic psychology,Mindfulness,0.125
Humanistic psychology,Positive psychology,0.125
Humanistic psychology,Self-report inventory,0.125
Humanistic psychology,Self-help,0.125
Manual labor,Ethnic group,1.0
Job (role),Economy,0.09090909090909091
Job (role),Manual labor,0.09090909090909091
Job (role),Workwear,0.09090909090909091
Job (role),Problem solving,0.09090909090909091
Job (role),Remote work,0.09090909090909091
Job (role),Corporation,0.09090909090909091
Job (role),Housekeeping,0.09090909090909091
Job (role),Corporate,0.09090909090909091
Job (role),Retirement,0.09090909090909091
Job (role),Sick leave,0.09090909090909091
Job (role),McKinsey & Company,0.09090909090909091
Liberal democracy,Third Way,0.1111111111111111
Liberal democracy,Substantive democracy,0.1111111111111111
Liberal democracy,Pluralist democracy,0.1111111111111111
Liberal democracy,Social services,0.1111111111111111
Liberal democracy,Populism,0.1111111111111111
Liberal democracy,Liberal corporatism,0.1111111111111111
Liberal democracy,Ethnic group,0.1111111111111111
Liberal democracy,E-democracy,0.1111111111111111
Liberal democracy,Steven Levitt,0.1111111111111111
Gender inequality,Feminization of poverty,0.05
Gender inequality,Social construction of gender,0.05
Gender inequality,Sex differences in leadership,0.05
Gender inequality,Workwear,0.05
Gender inequality,Deskilling,0.05
Gender inequality,Purplewashing,0.05
Gender inequality,Catalyst (nonprofit organization),0.05
Gender inequality,Global feminism,0.05
Gender inequality,Women's suffrage in Wales,0.05
Gender inequality,Social stress,0.05
Gender inequality,Sex workers' rights,0.05
Gender inequality,Invisible labor,0.05
Gender inequality,Women's empowerment,0.05
Gender inequality,Social protection,0.05
Gender inequality,Women in Vietnam,0.05
Gender inequality,History of feminism,0.05
Gender inequality,Mythopoetic men's movement,0.05
Gender inequality,Marginalization,0.05
Gender inequality,Gender differences in social support,0.05
Gender inequality,Pro-feminism,0.05
Termination of employment,Workplace bullying,0.25
Termination of employment,Economy,0.25
Termination of employment,Work accident,0.25
Termination of employment,Workplace harassment,0.25
Adaptive performance,Team composition,0.3333333333333333
Adaptive performance,Stressors,0.3333333333333333
Adaptive performance,Transformational leadership,0.3333333333333333
Taste-based discrimination,Power distance,0.2
Taste-based discrimination,Gender pay gap,0.2
Taste-based discrimination,Social exclusion,0.2
Taste-based discrimination,White privilege,0.2
Taste-based discrimination,Social privilege,0.2
Grievance (labour),Union organizer,1.0
Participatory management,Eco-tourism,0.5
Participatory management,Management styles,0.5
Safety training,Workplace impact of artificial intelligence,0.25
Safety training,Suunto,0.25
Safety training,University of Minnesota School of Public Health,0.25
Safety training,Social cognitive theory,0.25
Social construction of gender,Pluralistic ignorance,0.14285714285714285
Social construction of gender,Demography,0.14285714285714285
Social construction of gender,Behavioral contagion,0.14285714285714285
Social construction of gender,Hysterical contagion,0.14285714285714285
Social construction of gender,Gender performativity,0.14285714285714285
Social construction of gender,Alternative media,0.14285714285714285
Social construction of gender,Censorship,0.14285714285714285
Self-enhancement,Self-handicapping,1.0
"Diversity, Equity, and Inclusion",Diversity training,0.1
"Diversity, Equity, and Inclusion",Tokenism,0.1
"Diversity, Equity, and Inclusion",Equality of opportunities,0.1
"Diversity, Equity, and Inclusion",DEI,0.1
"Diversity, Equity, and Inclusion",Diversity education,0.1
"Diversity, Equity, and Inclusion",Corporate Equality Index,0.1
"Diversity, Equity, and Inclusion",Inclusion (disability rights),0.1
"Diversity, Equity, and Inclusion",Human resources,0.1
"Diversity, Equity, and Inclusion",Inclusion (education),0.1
"Diversity, Equity, and Inclusion",Equal opportunity,0.1
Gender discrimination,Gender inequality,0.06666666666666667
Gender discrimination,Social construction of gender,0.06666666666666667
Gender discrimination,Sexism in the technology industry,0.06666666666666667
Gender discrimination,Purplewashing,0.06666666666666667
Gender discrimination,Global feminism,0.06666666666666667
Gender discrimination,Women's suffrage in Wales,0.06666666666666667
Gender discrimination,Sex workers' rights,0.06666666666666667
Gender discrimination,Invisible labor,0.06666666666666667
Gender discrimination,Women's empowerment,0.06666666666666667
Gender discrimination,Women in Vietnam,0.06666666666666667
Gender discrimination,Women in peacekeeping,0.06666666666666667
Gender discrimination,History of feminism,0.06666666666666667
Gender discrimination,Sex discrimination,0.06666666666666667
Gender discrimination,Learning environment,0.06666666666666667
Gender discrimination,Pro-feminism,0.06666666666666667
Impact of the COVID-19 pandemic on people with disabilities,Work from home,0.5
Impact of the COVID-19 pandemic on people with disabilities,Impact of the COVID-19 pandemic on the arts and cultural heritage,0.5
Management consulting,Rhodes Scholars,0.05263157894736842
Management consulting,Social entrepreneurship,0.05263157894736842
Management consulting,Organizational development,0.05263157894736842
Management consulting,Virtual management,0.05263157894736842
Management consulting,Business consultant,0.05263157894736842
Management consulting,Ernst & Young,0.05263157894736842
Management consulting,Business process re-engineering,0.05263157894736842
Management consulting,Organizational behavior management,0.05263157894736842
Management consulting,Staff management,0.05263157894736842
Management consulting,Risk and strategic consulting,0.05263157894736842
Management consulting,Program management,0.05263157894736842
Management consulting,Organizational psychology,0.05263157894736842
Management consulting,Reputation management,0.05263157894736842
Management consulting,Engineering consulting,0.05263157894736842
Management consulting,Environmental consulting,0.05263157894736842
Management consulting,Corporate services,0.05263157894736842
Management consulting,Public sector consulting,0.05263157894736842
Management consulting,Systems management,0.05263157894736842
Management consulting,Industrial psychology,0.05263157894736842
Matrix management,Team,0.5
Matrix management,Organization development,0.5
