Source,Target,Weight
153,112,0.07692307692307693
153,197,0.07692307692307693
153,371,0.07692307692307693
153,423,0.07692307692307693
153,432,0.07692307692307693
153,641,0.07692307692307693
153,663,0.07692307692307693
153,681,0.07692307692307693
153,698,0.07692307692307693
153,1050,0.07692307692307693
153,1110,0.07692307692307693
153,1165,0.07692307692307693
154,499,0.25
154,665,0.25
154,861,0.25
154,997,0.25
158,134,0.3333333333333333
158,707,0.3333333333333333
158,906,0.3333333333333333
159,27,0.0625
159,46,0.0625
159,354,0.0625
159,488,0.0625
159,490,0.0625
159,566,0.0625
159,607,0.0625
159,704,0.0625
159,708,0.0625
159,726,0.0625
159,788,0.0625
159,799,0.0625
159,961,0.0625
159,997,0.0625
159,1080,0.0625
159,1087,0.0625
160,19,0.2
160,154,0.2
160,310,0.2
160,499,0.2
160,631,0.2
171,34,0.019230769230769232
171,58,0.019230769230769232
171,81,0.019230769230769232
171,140,0.019230769230769232
171,170,0.019230769230769232
171,178,0.019230769230769232
171,184,0.019230769230769232
171,194,0.019230769230769232
171,209,0.019230769230769232
171,212,0.019230769230769232
171,252,0.019230769230769232
171,337,0.019230769230769232
171,340,0.019230769230769232
171,350,0.019230769230769232
171,408,0.019230769230769232
171,442,0.019230769230769232
171,468,0.019230769230769232
171,492,0.019230769230769232
171,505,0.019230769230769232
171,519,0.019230769230769232
171,523,0.019230769230769232
171,561,0.019230769230769232
171,574,0.019230769230769232
171,593,0.019230769230769232
171,651,0.019230769230769232
171,672,0.019230769230769232
171,760,0.019230769230769232
171,787,0.019230769230769232
171,816,0.019230769230769232
171,822,0.019230769230769232
171,826,0.019230769230769232
171,879,0.019230769230769232
171,913,0.019230769230769232
171,919,0.019230769230769232
171,944,0.019230769230769232
171,959,0.019230769230769232
171,978,0.019230769230769232
171,1009,0.019230769230769232
171,1011,0.019230769230769232
171,1012,0.019230769230769232
171,1013,0.019230769230769232
171,1034,0.019230769230769232
171,1048,0.019230769230769232
171,1057,0.019230769230769232
171,1074,0.019230769230769232
171,1109,0.019230769230769232
171,1123,0.019230769230769232
171,1125,0.019230769230769232
171,1128,0.019230769230769232
